Pair ID,Species,Strain,StrainType,Generation,LOC,F_ID,M_ID,Npup,N_M,N_F,BirthDate,Wean Date,Parity,IBI,PrevLitterSize,Notes
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,3,3,0,4/30/17,,3,27,4,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,2,1,1,5/25/17,,4,25,3,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,2,0,2,6/23/17,,5,29,2,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,6,2,4,7/17/17,,6,24,2,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,2,2,0,12/7/17,,7,143,6,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,3,2,1,1/1/18,,8,25,2,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,3,2,1,1/28/18,,9,27,3,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,2,1,1,2/24/18,,10,27,3,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,2,0,2,3/22/18,,11,26,2,
10593x13373,PEPO,PO,STOCK,NA,HA,10593,13373,1,1,0,4/18/18,,12,27,2,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,4,2,2,12/30/16,,1,,NA,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,3,2,1,1/25/17,,2,26,4,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,1,1,0,3/27/17,,3,61,3,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,2,1,1,4/20/17,,4,24,1,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,4,1,3,5/18/17,,5,28,2,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,5,1,4,6/13/17,,6,26,4,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,3,1,2,8/22/17,,7,70,5,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,3,1,2,9/16/17,,8,25,3,
10653x10699,PEPO,PO,STOCK,NA,HA,10653,10699,3,2,1,10/13/17,,9,27,3,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,4,4,0,3/26/17,,1,,NA,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,5,3,2,4/26/17,,2,31,4,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,2,2,0,5/24/17,,3,28,5,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,5,1,4,6/20/17,,4,27,2,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,3,0,3,7/20/17,,5,30,5,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,4,2,2,9/13/17,,6,55,3,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,4,1,3,10/11/17,,7,28,4,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,3,0,3,11/11/17,,8,31,4,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,3,2,1,1/4/18,,9,54,3,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,1,1,0,2/1/18,,10,28,3,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,4,1,3,2/27/18,,11,26,1,
10746x13463,PEPO,PO,STOCK,NA,HA,10746,13463,1,0,1,4/18/18,,12,50,4,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,1,0,1,12/31/16,,1,,NA,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,3,1,2,1/25/17,,2,25,1,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,3,3,0,2/22/17,,3,28,3,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,4,3,1,4/17/17,,4,54,3,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,4,1,3,5/17/17,,5,30,4,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,2,0,2,6/14/17,,6,28,4,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,3,1,2,7/9/17,,7,25,2,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,3,1,2,8/6/17,,8,28,3,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,2,1,1,12/3/17,,9,119,3,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,2,1,1,12/31/17,,10,28,2,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,2,1,1,1/25/18,,11,25,2,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,4,3,1,2/19/18,,12,25,2,
11039x9717,PEPO,PO,STOCK,NA,HA,11039,9717,2,0,2,4/14/18,,13,54,4,
11066x12816,PEPO,PO,STOCK,NA,HA,11066,12816,2,0,2,3/5/17,,1,,NA,
11069x11827,PEPO,PO,STOCK,NA,HA,11069,11827,3,3,0,3/6/17,,1,,NA,
11115x10720,PEPO,PO,STOCK,NA,HA,11115,10720,4,3,1,2/11/17,,1,,NA,
11115x10720,PEPO,PO,STOCK,NA,HA,11115,10720,5,2,3,3/8/17,,2,25,4,
11210x12899,PEPO,PO,STOCK,NA,HA,11210,12899,3,0,3,10/10/17,,1,,NA,
11240x11385,PEPO,PO,STOCK,NA,HA,11240,11385,1,1,0,8/25/18,,1,,NA,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,3,1,2,1/1/17,,1,,NA,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,5,2,3,1/28/17,,2,27,3,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,5,1,4,2/24/17,,3,27,5,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,8,5,3,3/22/17,,4,26,5,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,3,3,0,4/19/17,,5,28,8,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,3,2,1,5/15/17,,6,26,3,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,2,1,1,7/1/17,,7,47,3,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,4,3,1,8/23/17,,8,53,2,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,2,1,1,9/17/17,,9,25,4,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,1,0,1,10/15/17,,10,28,2,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,3,1,2,11/28/17,,11,44,1,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,2,2,0,12/23/17,,12,25,3,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,1,1,0,1/20/18,,13,28,2,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,1,1,0,2/15/18,,14,26,1,
11271x9225,PEPO,PO,STOCK,NA,HA,11271,9225,1,1,0,3/13/18,,15,26,1,
11403x11070,PEPO,PO,STOCK,NA,HA,11403,11070,3,1,2,1/18/17,,1,,NA,
11403x11070,PEPO,PO,STOCK,NA,HA,11403,11070,4,1,3,2/15/17,,2,28,3,
11403x11070,PEPO,PO,STOCK,NA,HA,11403,11070,6,1,5,3/16/17,,3,29,4,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,3,1,2,12/31/16,,1,,NA,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,4,3,1,1/30/17,,2,30,3,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,4,1,3,3/1/17,,3,30,4,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,4,2,2,3/28/17,,4,27,4,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,1,1,0,4/27/17,,5,30,4,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,4,2,2,5/26/17,,6,29,1,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,8806,2,2,0,7/1/17,,7,36,4,
11588x9906,PEPO,PO,STOCK,NA,HA,11588,9906,3,3,0,7/24/17,,8,23,2,
11594x11272,PEPO,PO,STOCK,NA,HA,11594,11272,2,2,0,8/26/17,,1,,NA,
11594x11272,PEPO,PO,STOCK,NA,HA,11594,11272,3,1,3,9/15/17,,2,20,2,
11594x11272,PEPO,PO,STOCK,NA,HA,11594,11272,1,1,0,10/18/17,,3,33,3,
11594x11272,PEPO,PO,STOCK,NA,HA,11594,11272,1,1,0,11/11/17,,4,24,1,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,2,2,0,4/26/16,,1,,NA,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,1,1,0,3/1/17,,2,309,2,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,2,2,0,5/22/17,,3,82,1,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,2,2,0,6/17/17,,4,26,2,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,2,0,2,7/13/17,,5,26,2,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,3,2,1,8/9/17,,6,27,2,
12005x11628,PEPO,PO,STOCK,NA,HA,12005,11628,2,2,0,9/3/17,,7,25,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,1,2,2/27/17,,1,,NA,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,5,3,2,3/29/17,,2,30,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,4,1,3,4/27/17,,3,29,5,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,1,2,5/25/17,,4,28,4,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,2,0,2,6/24/17,,5,30,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,6,3,3,7/18/17,,6,24,2,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,3,0,8/20/17,,7,33,6,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,2,1,1,9/16/17,,8,27,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,4,2,2,10/12/17,,9,26,2,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,1,2,1/11/18,,10,91,4,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,2,0,2,2/8/18,,11,28,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,1,0,1,3/8/18,,12,28,2,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,1,0,1,5/10/18,,13,63,1,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,2,0,2,6/8/18,,14,29,1,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,0,3,7/8/18,,15,30,2,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,3,1,2,8/6/18,,16,29,3,
12006x11629,PEPO,PO,STOCK,NA,HA,12006,11629,1,0,1,11/12/18,,17,98,3,
12110x10744,PEPO,PO,STOCK,NA,HA,12110,10744,2,0,2,3/4/17,,1,,NA,
12240x11385,PEPO,PO,STOCK,NA,HA,12240,11385,2,2,0,11/12/17,,1,,NA,
12240x11385,PEPO,PO,STOCK,NA,HA,12240,11385,1,0,1,2/22/18,,2,102,2,
12240x11385,PEPO,PO,STOCK,NA,HA,12240,11385,1,0,1,7/10/18,,3,138,1,
12240x11385,PEPO,PO,STOCK,NA,HA,12240,11385,2,2,0,10/23/18,,4,105,1,
12643x11565,PEPO,PO,STOCK,NA,HA,12643,11565,1,1,0,5/2/17,,1,,NA,
12643x11565,PEPO,PO,STOCK,NA,HA,12643,11565,2,1,1,7/17/17,,1,,NA,
12643x11565,PEPO,PO,STOCK,NA,HA,12643,11565,2,2,0,8/16/17,,2,30,2,
12645x12185,PEPO,PO,STOCK,NA,HA,12645,12185,1,0,1,4/1/17,,1,,NA,
12645x12185,PEPO,PO,STOCK,NA,HA,12645,12185,1,1,0,6/7/17,,2,67,1,
12646x12186,PEPO,PO,STOCK,NA,HA,12646,12186,1,1,0,4/13/17,,1,,NA,
12646x12186,PEPO,PO,STOCK,NA,HA,12646,12186,2,2,0,5/15/17,,2,32,1,
12646x12186,PEPO,PO,STOCK,NA,HA,12646,12186,1,0,1,6/17/17,,3,33,2,
12894x11272,PEPO,PO,STOCK,NA,HA,12894,11272,2,2,0,3/1/17,,1,,NA,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,1,0,1,3/9/17,,1,,NA,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,5,5,0,4/1/17,,2,23,1,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,4,0,4/28/17,,3,27,5,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,4,0,5/23/17,,4,25,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,6,4,2,6/24/17,,5,32,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,1,3,7/20/17,,6,26,6,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,2,1,1,8/16/17,,7,27,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,2,2,9/10/17,,8,25,2,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,2,2,10/7/17,,9,27,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,5,2,3,11/5/17,,10,29,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,6,5,1,12/2/17,,11,27,5,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,2,2,12/31/17,,1,,NA,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,4,2,2,1/25/18,,2,25,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,5,5,0,2/20/18,,3,26,4,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,3,1,2,3/20/18,,4,28,5,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,2,2,0,4/14/18,,5,25,3,
12895x11273,PEPO,PO,STOCK,NA,HA,12895,11273,2,2,0,5/12/18,,6,28,2,
12895x16984,PEPO,PO,STOCK,NA,HA,12895,16984,2,2,0,7/4/18,,1,,NA,
13028x12008,PEPO,PO,STOCK,NA,HA,13028,12008,3,1,2,7/26/17,,1,,NA,
13028x12008,PEPO,PO,STOCK,NA,HA,13028,12008,3,1,2,1/3/18,,2,161,3,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,5,2,3,6/25/17,,1,,NA,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,4,2,2,8/23/17,,2,59,5,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,5,4,1,10/21/17,,3,59,4,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,2,0,2,12/17/17,,4,57,5,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,3,2,1,1/14/18,,5,28,2,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,4,3,1,2/11/18,,6,28,3,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,4,3,1,3/11/18,,7,28,4,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,4,2,2,4/8/18,,8,28,4,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,5,4,1,5/5/18,,9,27,4,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,4,2,2,6/4/18,,10,30,5,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,5,4,1,7/3/18,,11,29,4,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,1,0,1,8/1/18,,12,29,5,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,2,2,0,8/27/18,,13,26,1,
13029x12008,PEPO,PO,STOCK,NA,HA,13029,12008,3,1,2,9/24/18,,14,28,2,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,3,3,0,8/20/17,,1,,NA,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,3,2,1,9/19/17,,2,30,3,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,3,0,3,11/30/17,,3,72,3,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,2,1,1,12/29/17,,4,29,3,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,2,2,0,1/25/18,,5,27,2,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,1,0,1,2/22/18,,6,28,2,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,1,1,0,3/21/18,,7,27,1,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,3,2,1,6/12/18,,8,83,1,
13030x11592,PEPO,PO,STOCK,NA,HA,13030,11592,3,1,2,7/10/18,,9,28,3,
13216x11385,PEPO,PO,STOCK,NA,HA,13216,11385,2,0,2,8/31/17,,1,,NA,
13448x12813,PEPO,PO,STOCK,NA,HA,13448,12813,4,1,3,9/2/17,,1,,NA,
13448x12813,PEPO,PO,STOCK,NA,HA,13448,12813,2,1,1,9/27/17,,2,25,4,
13448x12813,PEPO,PO,STOCK,NA,HA,13448,12813,2,2,0,10/17/17,,3,20,2,
13970x13806,PEPO,PO,STOCK,NA,HA,13970,13806,7,5,2,9/28/17,,1,,NA,
13970x13806,PEPO,PO,STOCK,NA,HA,13970,13806,3,1,2,10/23/17,,2,25,7,
13970x13806,PEPO,PO,STOCK,NA,HA,13970,13806,2,0,2,11/19/17,,3,27,3,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,1,0,1,6/17/17,,1,,NA,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,6,3,3,8/1/17,,2,45,1,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,2,1,1,9/1/17,,3,31,6,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,4,2,2,9/30/17,,4,29,2,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,4,1,3,10/28/17,,5,28,4,
13972x11560,PEPO,PO,STOCK,NA,HA,13972,11560,4,2,2,11/25/17,,6,28,4,
14171x11070,PEPO,PO,STOCK,NA,HA,14171,11070,3,3,0,7/8/17,,1,,NA,
14171x11070,PEPO,PO,STOCK,NA,HA,14171,11070,4,3,1,8/1/17,,2,24,3,
14171x11070,PEPO,PO,STOCK,NA,HA,14171,11070,7,4,3,9/27/17,,3,57,4,
14171x11070,PEPO,PO,STOCK,NA,HA,14171,11070,6,3,3,10/26/17,,4,29,7,
14171x11070,PEPO,PO,STOCK,NA,HA,14171,11070,5,3,2,11/25/17,,5,30,6,
14362x13816,PEPO,PO,STOCK,NA,HA,14362,13816,4,2,2,8/8/17,,1,,NA,
14362x13816,PEPO,PO,STOCK,NA,HA,14362,13816,5,3,2,9/2/17,,2,25,4,
14362x13816,PEPO,PO,STOCK,NA,HA,14362,13816,2,1,1,10/2/17,,3,30,5,
14362x13816,PEPO,PO,STOCK,NA,HA,14362,13816,4,1,3,12/3/17,,4,62,2,
14363x13808,PEPO,PO,STOCK,NA,HA,14363,13808,3,0,3,10/10/17,,1,,NA,
14363x13808,PEPO,PO,STOCK,NA,HA,14363,13808,2,1,1,11/4/17,,2,25,3,
14363x13808,PEPO,PO,STOCK,NA,HA,14363,13808,5,2,3,11/29/17,,3,25,2,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,4,0,4,8/14/17,,1,,NA,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,1,0,1,9/12/17,,2,29,4,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,4,2,2,10/8/17,,3,26,1,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,5,2,3,11/3/17,,4,26,4,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,3,2,1,12/3/17,,5,30,5,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,3,2,1,1/21/18,,6,49,3,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,3,2,1,2/16/18,,7,26,3,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,1,0,1,4/8/18,,8,51,3,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,2,1,1,5/3/18,,9,25,1,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,3,1,2,5/29/18,,10,26,2,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,2,2,0,6/29/18,,11,31,3,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,2,0,2,7/25/18,,12,26,2,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,4,3,1,8/19/18,,13,25,2,
14535x11384,PEPO,PO,STOCK,NA,HA,14535,11384,2,0,2,10/20/18,,14,62,4,
1471x11070,PEPO,PO,STOCK,NA,HA,1471,11070,6,4,2,9/1/17,,1,,NA,
15096x13807,PEPO,PO,STOCK,NA,HA,15096,13807,4,2,2,10/7/17,,1,,NA,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,4,2,2,9/9/17,,1,,NA,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,1,0,1,11/21/17,,2,73,4,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,2,0,2,1/26/18,,3,66,1,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,5,3,2,2/20/18,,4,25,2,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,3,1,2,6/13/18,,5,113,5,
15324x13217,PEPO,PO,STOCK,NA,HA,15324,13217,5,3,2,7/11/18,,6,28,3,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,3,0,3,2/13/18,,1,,NA,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,3,2,1,3/9/18,,2,24,3,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,3,2,1,4/4/18,,3,26,3,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,2,2,0,4/30/18,,4,26,3,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,5,3,2,5/25/18,,5,25,2,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,5,4,1,6/21/18,,6,27,5,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,3,0,3,7/16/18,,7,25,5,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,5,3,2,8/12/18,,8,27,3,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,4,3,1,9/8/18,,9,27,5,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,2,2,0,10/4/18,,10,26,4,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,4,2,2,11/29/18,,11,56,2,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,3,1,2,12/25/18,,12,26,4,
18428x18438,PEPO,PO,STOCK,NA,HA,18428,18438,4,3,1,1/21/19,,13,27,3,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,1,1,0,2/3/18,,1,,NA,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,4,1,3,3/1/18,,2,26,1,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,3,2,1,3/28/18,,3,27,4,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,2,2,0,4/22/18,,4,25,3,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,6,4,2,5/19/18,,5,27,2,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,4,2,2,6/17/18,,6,29,6,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,6,2,4,7/13/18,,7,26,4,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,3,2,1,8/9/18,,8,27,6,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,6,5,1,9/4/18,,9,26,3,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,3,0,3,10/1/18,,10,27,6,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,3,0,3,10/27/18,,11,26,3,
18429x18439,PEPO,PO,STOCK,NA,HA,18429,18439,3,2,1,12/19/18,,12,53,3,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,2,2,0,2/13/18,,1,,NA,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,1,2,3/11/18,,2,26,2,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,1,2,4/10/18,,3,30,3,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,0,3,5/9/18,,4,29,3,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,1,0,1,6/10/18,,5,32,3,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,2,2,0,7/6/18,,6,26,1,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,1,2,9/12/18,,7,68,2,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,1,2,10/14/18,,8,32,3,
18430x18440,PEPO,PO,STOCK,NA,HA,18430,18440,3,2,1,11/13/18,,9,30,3,
18431x18441,PEPO,PO,STOCK,NA,HA,18431,18441,3,2,1,3/1/18,,1,,NA,
18431x18441,PEPO,PO,STOCK,NA,HA,18431,18441,2,1,1,6/2/18,,2,93,3,
18431x18441,PEPO,PO,STOCK,NA,HA,18431,18441,2,2,0,6/29/18,,3,27,2,
18431x18441,PEPO,PO,STOCK,NA,HA,18431,18441,4,2,2,11/3/18,,4,127,2,
18432x18442,PEPO,PO,STOCK,NA,HA,18432,18442,2,2,0,8/3/18,,1,,NA,
18433x18443,PEPO,PO,STOCK,NA,HA,18433,18443,4,2,2,2/12/18,,2,,2,
18433x18443,PEPO,PO,STOCK,NA,HA,18433,18443,3,2,1,3/9/18,,3,25,4,
18433x18443,PEPO,PO,STOCK,NA,HA,18433,18443,3,0,3,5/2/18,,4,54,3,
18433x18443,PEPO,PO,STOCK,NA,HA,18433,18443,2,2,0,5/30/18,,5,28,3,
18433x18443,PEPO,PO,STOCK,NA,HA,18433,18443,1,0,1,8/12/18,,6,74,2,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,4,2,2,1/16/18,,1,,NA,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,3,3,0,2/17/18,,2,32,4,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,4,0,4,3/17/18,,3,28,3,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,4,3,1,4/15/18,,4,29,4,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,4,3,1,5/15/18,,5,30,4,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,2,1,1,6/14/18,,6,30,4,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,4,3,1,7/11/18,,7,27,2,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,2,1,1,8/10/18,,8,30,4,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,1,1,0,9/5/18,,9,26,2,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,5,1,4,10/2/18,,10,27,1,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,3,1,2,11/1/18,,11,30,5,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,2,2,0,11/28/18,,12,27,3,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,3,1,2,12/26/18,,13,28,2,
18434x18444,PEPO,PO,STOCK,NA,HA,18434,18444,3,2,1,2/15/19,,14,51,3,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,3,1,2,1/17/18,,1,,NA,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,2,0,2,2/15/18,,2,29,3,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,2,1,1,4/6/18,,3,50,2,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,3,1,2,5/4/18,,4,28,2,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,4,2,2,6/2/18,,5,29,3,
18436x18446,PEPO,PO,STOCK,NA,HA,18436,18446,4,3,1,7/1/18,,6,29,4,
